,Label,Dataset,FileName,training
5317,1,MED,MED_20041116_PYIBXA.wav,1
5318,1,MED,MED_20041116_RIEUZW.wav,0
5319,1,MED,MED_20041116_ANNGBS.wav,1
5320,1,MED,MED_20041116_OYZDZD.wav,1
5321,1,MED,MED_20041116_SETDZR.wav,1
5322,1,MED,MED_20041116_PTUBSD.wav,1
5323,1,MED,MED_20041116_COZMJP.wav,0
5324,1,MED,MED_20041116_TJQVUF.wav,1
5325,1,MED,MED_20041116_LUNBLE.wav,1
5326,1,MED,MED_20041116_CDJRZO.wav,0
5327,1,MED,MED_20041116_DMODCV.wav,1
5328,1,MED,MED_20041116_WWSXYZ.wav,1
5329,1,MED,MED_20041116_FGPIPO.wav,1
5330,1,MED,MED_20041116_EXRWEP.wav,1
5331,1,MED,MED_20041116_OSRVMJ.wav,1
5332,1,MED,MED_20041116_JGBRXD.wav,1
5333,1,MED,MED_20041116_NYCMOG.wav,1
5334,1,MED,MED_20041116_MDLNQX.wav,0
5335,1,MED,MED_20041116_ZZPMTT.wav,0
5336,1,MED,MED_20041116_WFPPXV.wav,1
5337,1,MED,MED_20041116_RXOBQH.wav,1
5338,1,MED,MED_20041116_SELJWQ.wav,1
5339,1,MED,MED_20041116_ANQHZD.wav,1
5340,1,MED,MED_20041116_FZSSMZ.wav,1
5341,1,MED,MED_20041116_HMKYPB.wav,1
5342,1,MED,MED_20041116_MAMMSR.wav,1
5343,1,MED,MED_20041116_TSXREM.wav,1
5344,1,MED,MED_20041116_CTQYZU.wav,1
5345,1,MED,MED_20041116_ZEDLBU.wav,1
5346,1,MED,MED_20041116_MHIPRM.wav,1
5347,1,MED,MED_20041116_VKMAVL.wav,1
5348,1,MED,MED_20041116_HQGSUM.wav,1
5349,1,MED,MED_20041116_TWQVGJ.wav,1
5350,1,MED,MED_20041116_HIJKQH.wav,0
5351,1,MED,MED_20041116_HSYOSM.wav,0
5352,1,MED,MED_20041116_BWUQZN.wav,1
5353,1,MED,MED_20041116_XBCZHD.wav,0
5354,1,MED,MED_20041116_QIWLBB.wav,1
5355,1,MED,MED_20041116_FWZVPT.wav,0
5356,1,MED,MED_20041116_TRFRWK.wav,1
5357,1,MED,MED_20041116_IQEMUN.wav,1
5358,1,MED,MED_20041116_NJFNOG.wav,1
5359,1,MED,MED_20041116_VHYUQX.wav,1
5360,1,MED,MED_20041116_ZZXRVR.wav,1
5361,1,MED,MED_20041116_AGPWHH.wav,1
5362,1,MED,MED_20041116_NZDTAA.wav,1
5363,1,MED,MED_20041116_YKTJOW.wav,1
5364,1,MED,MED_20041116_XVZTKP.wav,0
5365,1,MED,MED_20041116_RNFDHH.wav,1
5366,1,MED,MED_20041116_GUJUUQ.wav,1
5367,1,MED,MED_20041116_NWUKES.wav,1
5368,1,MED,MED_20041116_BPMTHX.wav,1
5369,1,MED,MED_20041116_FXUZDF.wav,1
5370,1,MED,MED_20041116_DYNNDG.wav,1
5371,1,MED,MED_20041116_AXTBAN.wav,1
5372,1,MED,MED_20041116_TANZXQ.wav,1
5373,1,MED,MED_20041116_RYVBVT.wav,1
5374,1,MED,MED_20041116_AKRSEI.wav,1
5375,1,MED,MED_20041116_LOSYKK.wav,1
5376,1,MED,MED_20041116_QQNPUO.wav,1
5377,1,MED,MED_20041116_GFMJIL.wav,1
5378,1,MED,MED_20041116_GXOYDE.wav,1
5379,1,MED,MED_20041116_CHATVQ.wav,1
5380,1,MED,MED_20041116_EZDAYY.wav,1
5381,1,MED,MED_20041116_SSDDAQ.wav,0
5382,1,MED,MED_20041116_QRMAHS.wav,1
5383,1,MED,MED_20041116_CJAZMP.wav,1
5384,1,MED,MED_20041116_IMYKRL.wav,1
5385,1,MED,MED_20041116_FVXDAZ.wav,1
5386,1,MED,MED_20041116_KPABQQ.wav,1
5387,1,MED,MED_20041116_TDJQBO.wav,1
5388,1,MED,MED_20041116_QUAOMP.wav,1
5389,1,MED,MED_20041116_LODNZP.wav,1
5390,1,MED,MED_20041116_RGNEFM.wav,1
5391,1,MED,MED_20041116_TYSNHF.wav,1
5392,1,MED,MED_20041116_AKDZXL.wav,1
5393,1,MED,MED_20041116_EBFRIV.wav,1
5394,1,MED,MED_20041116_QVMECR.wav,0
5395,1,MED,MED_20041116_UJGXXU.wav,0
5396,1,MED,MED_20041116_JJLMTK.wav,1
5397,1,MED,MED_20041116_GBGEGC.wav,1
5398,1,MED,MED_20041116_AURFEI.wav,1
5399,1,MED,MED_20041116_FDVBFE.wav,1
5400,1,MED,MED_20041116_HBTDYL.wav,1
5401,1,MED,MED_20041116_KLJBJM.wav,1
5402,1,MED,MED_20041116_RBGHZB.wav,1
5403,1,MED,MED_20041116_AGHBBR.wav,1
5404,1,MED,MED_20041116_IKKTKE.wav,1
5405,1,MED,MED_20041116_AKMFFZ.wav,1
5406,1,MED,MED_20041116_TCHSYU.wav,1
5407,1,MED,MED_20041116_LNNQWR.wav,1
5408,1,MED,MED_20041116_GZJUQH.wav,1
5409,1,MED,MED_20041116_VWSVTZ.wav,1
5410,1,MED,MED_20041116_SNUIKE.wav,0
5411,1,MED,MED_20041116_YABKDA.wav,1
5412,1,MED,MED_20041116_KAICGH.wav,1
5413,1,MED,MED_20041116_GKLVBD.wav,1
5414,1,MED,MED_20041116_FYEGRN.wav,1
5415,1,MED,MED_20041116_WROSLO.wav,1
5416,1,MED,MED_20041116_RKOYZR.wav,1
5417,1,MED,MED_20041116_XRTNNE.wav,0
5418,1,MED,MED_20041116_SHRNSF.wav,1
5419,1,MED,MED_20041116_LFDNYU.wav,1
5420,1,MED,MED_20041116_AKXZXY.wav,1
5421,1,MED,MED_20041116_OIJCGV.wav,1
5422,1,MED,MED_20041116_QUYSPI.wav,1
5423,1,MED,MED_20041116_RIBBGJ.wav,1
5424,1,MED,MED_20041116_ODWDIJ.wav,1
5425,1,MED,MED_20041116_QHYGKM.wav,1
5426,1,MED,MED_20041116_AQZZKU.wav,1
5427,1,MED,MED_20041116_DBMXBX.wav,1
5428,1,MED,MED_20041116_LAPAAW.wav,1
5429,1,MED,MED_20041116_XZNTVR.wav,1
5430,1,MED,MED_20041116_ZEDWWZ.wav,1
5431,1,MED,MED_20041116_OQQETF.wav,1
5432,1,MED,MED_20041116_GWABAG.wav,1
5433,1,MED,MED_20041116_VTJBCX.wav,0
5434,1,MED,MED_20041116_FUWAUR.wav,1
5435,1,MED,MED_20041116_WCEODV.wav,1
5436,1,MED,MED_20041116_FAJALK.wav,1
5437,1,MED,MED_20041116_UWVJVV.wav,1
5438,1,MED,MED_20041116_RBTIWU.wav,1
5439,1,MED,MED_20041116_TVKHJY.wav,1
5440,1,MED,MED_20041116_EXHUOH.wav,1
5441,1,MED,MED_20041116_VZPQGY.wav,1
5442,1,MED,MED_20041116_QYSLBO.wav,1
5443,1,MED,MED_20041116_NJJSOZ.wav,1
5444,1,MED,MED_20041116_EDUJDD.wav,1
5445,1,MED,MED_20041116_SWAYAM.wav,1
5446,1,MED,MED_20041116_VIIFZI.wav,1
5447,1,MED,MED_20041116_VMUWEG.wav,1
5448,1,MED,MED_20041116_CVXRBZ.wav,1
5449,1,MED,MED_20041116_NLHURI.wav,0
5450,1,MED,MED_20041116_GMAJBK.wav,1
5451,1,MED,MED_20041116_MZHNNL.wav,1
5452,1,MED,MED_20041116_HQYSMN.wav,1
5453,1,MED,MED_20041116_INBYXE.wav,1
5454,1,MED,MED_20041116_ZNIOFF.wav,1
5455,1,MED,MED_20041116_PXPTJU.wav,1
5456,1,MED,MED_20041116_UXQZGK.wav,1
5457,1,MED,MED_20041116_YZEJGV.wav,0
5458,1,MED,MED_20041116_PADABQ.wav,1
5459,1,MED,MED_20041116_BXXJXD.wav,1
5460,1,MED,MED_20041116_IAZDEH.wav,1
5461,1,MED,MED_20041116_BFNABS.wav,1
5462,1,MED,MED_20041116_KTAXUX.wav,0
5463,1,MED,MED_20041116_GIBHGC.wav,1
5464,1,MED,MED_20041116_MBXMPV.wav,1
5465,1,MED,MED_20041116_QJXXPZ.wav,1
5466,1,MED,MED_20041116_LQWJOH.wav,1
5467,1,MED,MED_20041116_CSUEZT.wav,0
5468,1,MED,MED_20041116_LBKFVM.wav,1
5469,1,MED,MED_20041116_ZPOTMI.wav,1
5470,1,MED,MED_20041116_CTXODD.wav,1
5471,1,MED,MED_20041116_AWMGKB.wav,0
5472,1,MED,MED_20041116_KFLWLP.wav,1
5473,1,MED,MED_20041116_PEPEHW.wav,1
5474,1,MED,MED_20041116_BMIAXG.wav,1
5475,1,MED,MED_20041116_QIPEAB.wav,1
5476,1,MED,MED_20041116_SKSXUW.wav,1
5477,1,MED,MED_20041116_RUVDQC.wav,1
5478,1,MED,MED_20041116_RJFUEH.wav,1
5479,1,MED,MED_20041116_ESMABE.wav,1
5480,1,MED,MED_20041116_LZLVWA.wav,0
5481,1,MED,MED_20041116_NKMSFO.wav,0
5482,1,MED,MED_20041116_MBQUEO.wav,1
5483,1,MED,MED_20041116_WADPPX.wav,0
5484,1,MED,MED_20041116_YBSQGE.wav,1
5485,1,MED,MED_20041116_KADTCW.wav,1
5486,1,MED,MED_20041116_XFBTGA.wav,1
5487,1,MED,MED_20041116_PNRSFW.wav,1
5488,1,MED,MED_20041116_VOXCAD.wav,0
5489,1,MED,MED_20041116_ARTKQG.wav,1
5490,1,MED,MED_20041116_ZAEQOV.wav,1
5491,1,MED,MED_20041116_RKJAZU.wav,1
5492,1,MED,MED_20041116_ODMRIS.wav,0
5493,1,MED,MED_20041116_GNZCSQ.wav,1
5494,1,MED,MED_20041116_YIQHOK.wav,1
5495,1,MED,MED_20041116_FNLXCN.wav,1
5496,1,MED,MED_20041116_XOZGKA.wav,1
5497,1,MED,MED_20041116_URQXJR.wav,1
5498,1,MED,MED_20041116_CDEFQI.wav,1
5499,1,MED,MED_20041116_HHOIZO.wav,1
5500,1,MED,MED_20041116_HTKCTT.wav,1
5501,1,MED,MED_20041116_QMTLCZ.wav,1
5502,1,MED,MED_20041116_AGFTNF.wav,0
5503,1,MED,MED_20041116_OAEIWK.wav,1
5504,1,MED,MED_20041116_QTMJDJ.wav,0
5505,1,MED,MED_20041116_MEQCIK.wav,1
5506,1,MED,MED_20041116_MDKWSJ.wav,0
5507,1,MED,MED_20041116_BRIORZ.wav,1
5508,1,MED,MED_20041116_JMRBTB.wav,1
5509,1,MED,MED_20041116_HFYRMB.wav,1
5510,1,MED,MED_20041116_FBTDOJ.wav,1
5511,1,MED,MED_20041116_RPADJK.wav,1
5512,1,MED,MED_20041116_GLODPL.wav,1
5513,1,MED,MED_20041116_IKMIZC.wav,1
5514,1,MED,MED_20041116_ABWPEZ.wav,0
5515,1,MED,MED_20041116_ADQCLQ.wav,1
5516,1,MED,MED_20041116_NDFSLA.wav,1
5517,1,MED,MED_20041116_MXWHUH.wav,1
5518,1,MED,MED_20041116_FPZXZK.wav,0
5519,1,MED,MED_20041116_FIKJIA.wav,1
5520,1,MED,MED_20041116_MONNKP.wav,0
5521,1,MED,MED_20041116_MHKZGW.wav,0
5522,1,MED,MED_20041116_RYUYSI.wav,1
5523,1,MED,MED_20041116_OHCNGK.wav,1
5524,1,MED,MED_20041116_TBYTYR.wav,1
5525,1,MED,MED_20041116_PLRAMV.wav,1
5526,1,MED,MED_20041116_XEJOBA.wav,1
5527,1,MED,MED_20041116_JURGHF.wav,1
5528,1,MED,MED_20041116_NJNWSD.wav,0
5529,1,MED,MED_20041116_EQEPNC.wav,1
5530,1,MED,MED_20041116_OBJNKP.wav,1
5531,1,MED,MED_20041116_DDCKDZ.wav,1
5532,1,MED,MED_20041116_UCBBAB.wav,1
5533,1,MED,MED_20041116_IUGMGL.wav,1
5534,1,MED,MED_20041116_OUFDDE.wav,1
5535,1,MED,MED_20041116_ZDQDVO.wav,1
5536,1,MED,MED_20041116_KGEPEK.wav,1
5537,1,MED,MED_20041116_VTXPSL.wav,1
5538,1,MED,MED_20041116_SHJQUK.wav,0
5539,1,MED,MED_20041116_JWJELK.wav,1
5540,1,MED,MED_20041116_JDGCVF.wav,1
5541,1,MED,MED_20041116_CMEHHA.wav,1
5542,1,MED,MED_20041116_UPQDAH.wav,1
5543,1,MED,MED_20041116_LZDTWN.wav,1
5544,1,MED,MED_20041116_WJDXLS.wav,1
5545,1,MED,MED_20041116_ULYXUY.wav,1
5546,1,MED,MED_20041116_DCIBNG.wav,1
5547,1,MED,MED_20041116_XTVLXO.wav,1
5548,1,MED,MED_20041116_EQEEBT.wav,1
5549,1,MED,MED_20041116_VLFMZP.wav,1
5550,1,MED,MED_20041116_NMVFUE.wav,1
5551,1,MED,MED_20041116_MZGWZK.wav,1
5552,1,MED,MED_20041116_GZVSCB.wav,1
5553,1,MED,MED_20041116_KRFLIV.wav,1
5554,1,MED,MED_20041116_YOXNPP.wav,1
5555,1,MED,MED_20041116_WKHGUP.wav,1
5556,1,MED,MED_20041116_SSPLLB.wav,1
5557,1,MED,MED_20041116_HFUEOM.wav,1
5558,1,MED,MED_20041116_FZEWXA.wav,1
5559,1,MED,MED_20041116_ZBEMCM.wav,1
5560,1,MED,MED_20041116_VXVBLD.wav,1
5561,1,MED,MED_20041116_YTPWXO.wav,1
5562,1,MED,MED_20041116_QACOQQ.wav,1
5563,1,MED,MED_20041116_QCPYQD.wav,1
5564,1,MED,MED_20041116_XWVDNY.wav,1
5565,1,MED,MED_20041116_VXADXY.wav,1
5566,1,MED,MED_20041116_ZVHBMU.wav,1
5567,1,MED,MED_20041116_AMIZAO.wav,1
5568,1,MED,MED_20041116_NKUWQW.wav,1
5569,1,MED,MED_20041116_HMFUKE.wav,1
5570,1,MED,MED_20041116_XZVMWY.wav,1
5571,1,MED,MED_20041116_JFIFII.wav,1
5572,1,MED,MED_20041116_IZTVPE.wav,1
5573,1,MED,MED_20041116_GDRHCZ.wav,1
5574,1,MED,MED_20041116_EQBTFK.wav,1
5575,1,MED,MED_20041116_KOBKXE.wav,1
5576,1,MED,MED_20041116_IGUJMH.wav,1
5577,1,MED,MED_20041116_PVQKFO.wav,1
5578,1,MED,MED_20041116_PWSNNR.wav,1
5579,1,MED,MED_20041116_EFPUFQ.wav,1
5580,1,MED,MED_20041116_VUCZGS.wav,0
5581,1,MED,MED_20041116_ZFCSDK.wav,1
5582,1,MED,MED_20041116_GJVOWD.wav,1
5583,1,MED,MED_20041116_DSJRRB.wav,1
5584,1,MED,MED_20041116_GXGRBJ.wav,1
5585,1,MED,MED_20041116_ZSKAFK.wav,1
5586,1,MED,MED_20041116_TWNHCN.wav,1
5587,1,MED,MED_20041116_IGAGON.wav,1
5588,1,MED,MED_20041116_QCLOCF.wav,1
5589,1,MED,MED_20041116_XIIZOO.wav,1
5590,1,MED,MED_20041116_HCWLPL.wav,1
5591,1,MED,MED_20041116_OXZQHI.wav,1
5592,1,MED,MED_20041116_TQIRAP.wav,1
5593,1,MED,MED_20041116_RSQZAV.wav,1
5594,1,MED,MED_20041116_NMQQDB.wav,1
5595,1,MED,MED_20041116_XRWNUM.wav,0
5596,1,MED,MED_20041116_WAHXKK.wav,1
5597,1,MED,MED_20041116_YEXSJE.wav,1
5598,1,MED,MED_20041116_DSSOBA.wav,1
5599,1,MED,MED_20041116_KXNCZE.wav,1
5600,1,MED,MED_20041116_RQIAAX.wav,1
5601,1,MED,MED_20041116_VUBUVC.wav,1
5602,1,MED,MED_20041116_JLDGFD.wav,1
5603,1,MED,MED_20041116_AQOLNG.wav,1
5604,1,MED,MED_20041116_CSIKDC.wav,0
5605,1,MED,MED_20041116_OIUYVE.wav,1
5606,1,MED,MED_20041116_AYIGPQ.wav,0
5607,1,MED,MED_20041116_OKOGQT.wav,0
5608,1,MED,MED_20041116_XOTDGC.wav,1
5609,1,MED,MED_20041116_IBVRRA.wav,0
5610,1,MED,MED_20041116_XAMWIP.wav,1
5611,1,MED,MED_20041116_VAWLEY.wav,1
5612,1,MED,MED_20041116_CMTUJD.wav,1
5613,1,MED,MED_20041116_OOBVRH.wav,1
5614,1,MED,MED_20041116_WRHTXP.wav,1
5615,1,MED,MED_20041116_HNNSXE.wav,1
5616,1,MED,MED_20041116_NYDSBK.wav,1
5617,1,MED,MED_20041116_RZCTJP.wav,1
5618,1,MED,MED_20041116_TYNBCI.wav,1
5619,1,MED,MED_20041116_GAWTBN.wav,1
5620,1,MED,MED_20041116_RLDFZW.wav,1
5621,1,MED,MED_20041116_VOBDZU.wav,1
5622,1,MED,MED_20041116_GOXTRG.wav,1
5623,1,MED,MED_20041116_HQCFBL.wav,1
5624,1,MED,MED_20041116_WTPPLS.wav,1
5625,1,MED,MED_20041116_QYJIDL.wav,1
5626,1,MED,MED_20041116_JLBFDA.wav,1
5627,1,MED,MED_20041116_GOAABN.wav,1
5628,1,MED,MED_20041116_YPDFBO.wav,1
5629,1,MED,MED_20041116_TWMOKO.wav,1
5630,1,MED,MED_20041116_XWGOEZ.wav,1
5631,1,MED,MED_20041116_WQDQET.wav,1
5632,1,MED,MED_20041116_YIHUJI.wav,1
5633,1,MED,MED_20041116_UYLLYQ.wav,1
5634,1,MED,MED_20041116_LIYBFA.wav,1
5635,1,MED,MED_20041116_RFGKQO.wav,0
5636,1,MED,MED_20041116_AVZRFF.wav,0
5637,1,MED,MED_20041116_PRXZAG.wav,1
5638,1,MED,MED_20041116_FGMWFF.wav,1
5639,1,MED,MED_20041116_NRKDLF.wav,1
5640,1,MED,MED_20041116_WDZHBB.wav,1
5641,1,MED,MED_20041116_TRZFSH.wav,1
5642,1,MED,MED_20041116_XDEOKQ.wav,0
5643,1,MED,MED_20041116_KWZLHQ.wav,1
5644,1,MED,MED_20041116_LOPSZB.wav,1
5645,1,MED,MED_20041116_GPYIED.wav,1
5646,1,MED,MED_20041116_YKCEFW.wav,1
5647,1,MED,MED_20041116_OUIGHQ.wav,1
5648,1,MED,MED_20041116_EXIQRJ.wav,1
5649,1,MED,MED_20041116_RFUMEP.wav,1
5650,1,MED,MED_20041116_LAALUV.wav,1
5651,1,MED,MED_20041116_PRMCRQ.wav,1
5652,1,MED,MED_20041116_IKJCKZ.wav,0
5653,1,MED,MED_20041116_XXUMQV.wav,1
5654,1,MED,MED_20041116_SKOXLD.wav,1
5655,1,MED,MED_20041116_DFHEDX.wav,0
5656,1,MED,MED_20041116_VVNQBY.wav,1
5657,1,MED,MED_20041116_XJOLHN.wav,1
5658,1,MED,MED_20041116_PDCTCS.wav,1
5659,1,MED,MED_20041116_CIJPOT.wav,1
5660,1,MED,MED_20041116_HYTZAH.wav,1
5661,1,MED,MED_20041116_KIDLWG.wav,1
5662,1,MED,MED_20041116_KWGXIK.wav,1
5663,1,MED,MED_20041116_JIOSXA.wav,1
5664,1,MED,MED_20041116_ZTPDDW.wav,0
5665,1,MED,MED_20041116_MMFPCB.wav,1
5666,1,MED,MED_20041116_YKIWVS.wav,1
5667,1,MED,MED_20041116_WABUNB.wav,0
5668,1,MED,MED_20041116_GPDVDC.wav,0
5669,1,MED,MED_20041116_BHEQVD.wav,1
5670,1,MED,MED_20041116_JLWLID.wav,0
5671,1,MED,MED_20041116_DEVCLZ.wav,1
5672,1,MED,MED_20041116_PWOZXK.wav,1
5673,1,MED,MED_20041116_UTGRPV.wav,1
5674,1,MED,MED_20041116_ODIJGD.wav,0
5675,1,MED,MED_20041116_AHNGEE.wav,1
5676,1,MED,MED_20041116_ETYOLE.wav,1
5677,1,MED,MED_20041116_TNAXXB.wav,1
5678,1,MED,MED_20041116_ZRZVRH.wav,1
5679,1,MED,MED_20041116_KUZCKB.wav,1
5680,1,MED,MED_20041116_XFHXEI.wav,1
5681,1,MED,MED_20041116_IUBDXC.wav,1
5682,1,MED,MED_20041116_HZFPPL.wav,1
5683,1,MED,MED_20041116_EYQGOP.wav,1
5684,1,MED,MED_20041116_IPHHSZ.wav,1
5685,1,MED,MED_20041116_UTTZML.wav,1
5686,1,MED,MED_20041116_ARXRGL.wav,1
5687,1,MED,MED_20041116_UWVJGV.wav,1
5688,1,MED,MED_20041116_SVVJDE.wav,1
5689,1,MED,MED_20041116_QTIJCU.wav,0
5690,1,MED,MED_20041116_GQIWRL.wav,1
5691,1,MED,MED_20041116_XGQDHA.wav,1
5692,1,MED,MED_20041116_OTKQZH.wav,1
5693,1,MED,MED_20041116_DMCSUI.wav,1
5694,1,MED,MED_20041116_WKJQVR.wav,1
5695,1,MED,MED_20041116_YUYYKK.wav,0
5696,1,MED,MED_20041116_KQJEFD.wav,0
5697,1,MED,MED_20041116_YDPAPV.wav,1
5698,1,MED,MED_20041116_EDOPBC.wav,1
5699,1,MED,MED_20041116_IIJHML.wav,1
5700,1,MED,MED_20041116_KWPNJN.wav,1
5701,1,MED,MED_20041116_ZTHKZQ.wav,1
5702,1,MED,MED_20041116_TTJHVH.wav,1
5703,1,MED,MED_20041116_PMZINZ.wav,1
5704,1,MED,MED_20041116_EETESD.wav,1
5705,1,MED,MED_20041116_ZMACPK.wav,1
5706,1,MED,MED_20041116_GRNHYD.wav,0
5707,1,MED,MED_20041116_RRXAOL.wav,1
5708,1,MED,MED_20041116_JTOEDC.wav,1
5709,1,MED,MED_20041116_REHWAD.wav,0
5710,1,MED,MED_20041116_MERLFR.wav,1
5711,1,MED,MED_20041116_PCIZNL.wav,0
5712,1,MED,MED_20041116_OSMXEE.wav,1
5713,1,MED,MED_20041116_OZJTOE.wav,1
5714,1,MED,MED_20041116_UPFWNU.wav,0
5715,1,MED,MED_20041116_RSEROW.wav,1
5716,1,MED,MED_20041116_PIJGPK.wav,1
5717,1,MED,MED_20041116_QECOFB.wav,1
5718,1,MED,MED_20041116_CAGBPO.wav,1
5719,1,MED,MED_20041116_DERTAA.wav,1
5720,1,MED,MED_20041116_TFITUN.wav,1
5721,1,MED,MED_20041116_UUZYEX.wav,1
5722,1,MED,MED_20041116_DLZZMX.wav,1
5723,1,MED,MED_20041116_YOAOXK.wav,1
5724,1,MED,MED_20041116_QTESWV.wav,1
5725,1,MED,MED_20041116_BGSKRI.wav,1
5726,1,MED,MED_20041116_CATDSP.wav,1
5727,1,MED,MED_20041116_UYRRTO.wav,1
5728,1,MED,MED_20041116_YAKXBL.wav,1
5729,1,MED,MED_20041116_EQBPLB.wav,1
5730,1,MED,MED_20041116_WQZCSG.wav,1
5731,1,MED,MED_20041116_KODFVW.wav,1
5732,1,MED,MED_20041116_ZENDYE.wav,1
5733,1,MED,MED_20041116_MBJZBC.wav,1
5734,1,MED,MED_20041116_UIWHBB.wav,1
5735,1,MED,MED_20041116_AKTZUN.wav,1
5736,1,MED,MED_20041116_BGZZNZ.wav,1
5737,1,MED,MED_20041116_VAOPTD.wav,1
5738,1,MED,MED_20041116_PRHUDJ.wav,1
5739,1,MED,MED_20041116_AYRMJY.wav,1
5740,1,MED,MED_20041116_OVWNJH.wav,1
5741,1,MED,MED_20041116_DQUEEE.wav,1
5742,1,MED,MED_20041116_TUCVLM.wav,1
5743,1,MED,MED_20041116_CPTFCW.wav,1
5744,1,MED,MED_20041116_XUXBGO.wav,1
5745,1,MED,MED_20041116_MKVLOG.wav,1
5746,1,MED,MED_20041116_KPJOKN.wav,1
5747,1,MED,MED_20041116_PELLWV.wav,0
5748,1,MED,MED_20041116_RIZWXO.wav,1
5749,1,MED,MED_20041116_RJKZIL.wav,0
5750,1,MED,MED_20041116_DOMPYL.wav,1
5751,1,MED,MED_20041116_EWZIGG.wav,1
5752,1,MED,MED_20041116_REUGQF.wav,1
5753,1,MED,MED_20041116_DIXOXX.wav,1
5754,1,MED,MED_20041116_JQRKVF.wav,1
5755,1,MED,MED_20041116_SAJGML.wav,0
5756,1,MED,MED_20041116_KARMDQ.wav,1
5757,1,MED,MED_20041116_MSFNIG.wav,0
5758,1,MED,MED_20041116_NQMPAC.wav,1
5759,1,MED,MED_20041116_FNLNUK.wav,0
5760,1,MED,MED_20041116_YSCPRN.wav,1
5761,1,MED,MED_20041116_XKNFJA.wav,1
5762,1,MED,MED_20041116_GSNSJW.wav,1
5763,1,MED,MED_20041116_WLXEIA.wav,1
5764,1,MED,MED_20041116_VZRGGT.wav,1
5765,1,MED,MED_20041116_TEPICT.wav,1
5766,1,MED,MED_20041116_BCBSMD.wav,1
5767,1,MED,MED_20041116_TSLBOK.wav,1
5768,1,MED,MED_20041116_EMBVMY.wav,0
5769,1,MED,MED_20041116_PUHZBR.wav,1
5770,1,MED,MED_20041116_FQDYDL.wav,1
5771,1,MED,MED_20041116_URQIQI.wav,1
5772,1,MED,MED_20041116_UFTARW.wav,0
5773,1,MED,MED_20041116_ATBIHE.wav,1
5774,1,MED,MED_20041116_TGEKTR.wav,1
5775,1,MED,MED_20041116_TKMPVZ.wav,0
5776,1,MED,MED_20041116_NOAKFY.wav,1
5777,1,MED,MED_20041116_SNXKMR.wav,1
5778,1,MED,MED_20041116_LEUUAI.wav,1
5779,1,MED,MED_20041116_NDQSHK.wav,1
5780,1,MED,MED_20041116_QAQGCJ.wav,1
5781,1,MED,MED_20041117_TLPVWY.wav,1
5782,1,MED,MED_20041117_SIHCPL.wav,1
5783,1,MED,MED_20041117_DCTDAV.wav,1
5784,1,MED,MED_20041117_NTEOVA.wav,1
5785,1,MED,MED_20041117_TOYRQE.wav,1
5786,1,MED,MED_20041117_TKOESJ.wav,1
5787,1,MED,MED_20041117_XELCVY.wav,1
5788,1,MED,MED_20041117_LIWYIS.wav,1
5789,1,MED,MED_20041117_IZVAOB.wav,1
5790,1,MED,MED_20041117_QWLCQT.wav,0
5791,1,MED,MED_20041117_RKLOEO.wav,0
5792,1,MED,MED_20041117_TBDXKZ.wav,1
5793,1,MED,MED_20041117_CEYZJE.wav,1
5794,1,MED,MED_20041117_THHQNX.wav,1
5795,1,MED,MED_20041117_WONCYY.wav,0
5796,1,MED,MED_20041117_FEHSIM.wav,1
5797,1,MED,MED_20041117_VJUSIP.wav,1
5798,1,MED,MED_20041117_PCISNT.wav,0
5799,1,MED,MED_20041117_WHLZNW.wav,1
5800,1,MED,MED_20041117_GRZLYT.wav,1
5801,1,MED,MED_20041117_QRAINJ.wav,1
5802,1,MED,MED_20041117_QJXNZD.wav,1
5803,1,MED,MED_20041117_JEMRKR.wav,0
5804,1,MED,MED_20041117_FFMDEE.wav,1
5805,1,MED,MED_20041117_ZQZHWU.wav,0
5806,1,MED,MED_20041117_KPKYWA.wav,1
5807,1,MED,MED_20041117_ESCXGN.wav,1
5808,1,MED,MED_20041117_VVVLGP.wav,0
5809,1,MED,MED_20041117_HNVOPP.wav,1
5810,1,MED,MED_20041117_TGGMHN.wav,1
5811,1,MED,MED_20041117_JJRDYJ.wav,1
5812,1,MED,MED_20041117_JPMLGK.wav,1
5813,1,MED,MED_20041117_ZQODOK.wav,1
5814,1,MED,MED_20041117_PANEGW.wav,0
5815,1,MED,MED_20041117_FMYSST.wav,1
5816,1,MED,MED_20041117_UIWZQP.wav,1
5817,1,MED,MED_20041117_EALCJO.wav,1
5818,1,MED,MED_20041117_UPUJFQ.wav,0
5819,1,MED,MED_20041117_ICTRSX.wav,1
5820,1,MED,MED_20041117_GGTUQL.wav,1
5821,1,MED,MED_20041117_VMZYVL.wav,1
5822,1,MED,MED_20041117_UAPGNJ.wav,1
5823,1,MED,MED_20041117_VFYYTH.wav,1
5824,1,MED,MED_20041117_LAKOQF.wav,1
5825,1,MED,MED_20041117_ZQULCI.wav,1
5826,1,MED,MED_20041117_MRHBMU.wav,1
5827,1,MED,MED_20041117_SJVZMT.wav,1
5828,1,MED,MED_20041117_UMHNGI.wav,1
5829,1,MED,MED_20041117_DFIZCD.wav,1
5830,1,MED,MED_20041117_JBTNRL.wav,1
5831,1,MED,MED_20041117_CDBSCB.wav,1
5832,1,MED,MED_20041117_AMMUKP.wav,1
5833,1,MED,MED_20041117_JFPGCU.wav,1
5834,1,MED,MED_20041117_HFKNQY.wav,0
